"mergedColors"
"PA0001"	"darkred"
"PA0002"	"darkturquoise"
"PA0003"	"green"
"PA0004"	"green"
"PA0005"	"green"
"PA0006"	"darkturquoise"
"PA0007"	"greenyellow"
"PA0008"	"darkorange"
"PA0009"	"midnightblue"
"PA0010"	"cyan"
"PA0011"	"black"
"PA0012"	"black"
"PA0013"	"black"
"PA0014"	"midnightblue"
"PA0015"	"green"
"PA0016"	"black"
"PA0017"	"greenyellow"
"PA0018"	"greenyellow"
"PA0019"	"darkturquoise"
"PA0020"	"blue"
"PA0021"	"blue"
"PA0022"	"black"
"PA0023"	"black"
"PA0024"	"green"
"PA0025"	"black"
"PA0026"	"black"
"PA0027"	"black"
"PA0028"	"black"
"PA0029"	"blue"
"PA0030"	"blue"
"PA0031"	"blue"
"PA0032"	"green"
"PA0033"	"blue"
"PA0034"	"black"
"PA0035"	"black"
"PA0036"	"blue"
"PA0037"	"green"
"PA0038"	"green"
"PA0039"	"green"
"PA0040"	"black"
"PA0041"	"darkgrey"
"PA0042"	"black"
"PA0043"	"darkred"
"PA0044"	"black"
"PA0045"	"green"
"PA0046"	"black"
"PA0047"	"black"
"PA0048"	"black"
"PA0049"	"black"
"PA0050"	"greenyellow"
"PA0051"	"green"
"PA0052"	"green"
"PA0053"	"green"
"PA0054"	"black"
"PA0055"	"green"
"PA0056"	"blue"
"PA0057"	"blue"
"PA0058"	"black"
"PA0059"	"green"
"PA0060"	"green"
"PA0061"	"orange"
"PA0062"	"blue"
"PA0063"	"darkred"
"PA0064"	"black"
"PA0065"	"green"
"PA0066"	"darkred"
"PA0067"	"black"
"PA0068"	"darkred"
"PA0069"	"blue"
"PA0070"	"black"
"PA0071"	"black"
"PA0072"	"blue"
"PA0073"	"black"
"PA0074"	"black"
"PA0075"	"black"
"PA0076"	"black"
"PA0077"	"greenyellow"
"PA0078"	"black"
"PA0079"	"black"
"PA0080"	"green"
"PA0081"	"blue"
"PA0082"	"greenyellow"
"PA0083"	"blue"
"PA0084"	"cyan"
"PA0085"	"darkgrey"
"PA0086"	"greenyellow"
"PA0087"	"black"
"PA0088"	"blue"
"PA0089"	"green"
"PA0090"	"black"
"PA0091"	"cyan"
"PA0092"	"greenyellow"
"PA0093"	"greenyellow"
"PA0094"	"darkturquoise"
"PA0095"	"black"
"PA0096"	"black"
"PA0097"	"lightyellow"
"PA0098"	"orange"
"PA0099"	"green"
"PA0100"	"greenyellow"
"PA0101"	"black"
"PA0102"	"darkgrey"
"PA0103"	"green"
"PA0104"	"blue"
"PA0105"	"royalblue"
"PA0106"	"royalblue"
"PA0107"	"black"
"PA0108"	"darkolivegreen"
"PA0109"	"black"
"PA0110"	"midnightblue"
"PA0111"	"midnightblue"
"PA0112"	"royalblue"
"PA0113"	"black"
"PA0114"	"blue"
"PA0115"	"black"
"PA0116"	"blue"
"PA0117"	"paleturquoise"
"PA0118"	"black"
"PA0119"	"blue"
"PA0120"	"black"
"PA0121"	"darkturquoise"
"PA0122"	"darkturquoise"
"PA0123"	"black"
"PA0124"	"black"
"PA0125"	"green"
"PA0126"	"midnightblue"
"PA0127"	"black"
"PA0128"	"black"
"PA0129"	"green"
"PA0130"	"black"
"PA0131"	"black"
"PA0132"	"black"
"PA0133"	"green"
"PA0134"	"black"
"PA0135"	"darkturquoise"
"PA0136"	"blue"
"PA0137"	"blue"
"PA0138"	"blue"
"PA0139"	"black"
"PA0140"	"black"
"PA0141"	"darkred"
"PA0142"	"blue"
"PA0143"	"black"
"PA0144"	"black"
"PA0145"	"blue"
"PA0146"	"blue"
"PA0147"	"green"
"PA0148"	"blue"
"PA0149"	"paleturquoise"
"PA0150"	"blue"
"PA0151"	"blue"
"PA0152"	"darkred"
"PA0153"	"black"
"PA0154"	"darkturquoise"
"PA0155"	"darkolivegreen"
"PA0156"	"darkturquoise"
"PA0157"	"blue"
"PA0158"	"blue"
"PA0159"	"black"
"PA0160"	"darkturquoise"
"PA0161"	"blue"
"PA0162"	"green"
"PA0163"	"darkturquoise"
"PA0164"	"blue"
"PA0165"	"black"
"PA0166"	"blue"
