	0
0	PA2190
1	PA4802
2	PA1391
3	PA3156
4	PA3843
5	PA0977
6	PA2074
7	PA2227
8	PA0729
9	PA2460
10	PA3067
11	PA1834
12	PA3150
13	PA3158
14	PA4146
15	PA3511
16	PA3508
17	PA2183
18	PA2234
19	PA4103
20	PA2771
21	PA2295
22	PA4195
23	PA0100
24	PA4193
25	PA4435
26	PA4549
27	PA2119
28	PA3505
29	PA3065
30	PA4191
31	PA4555
32	PA4812
33	PA5253
34	PA3155
35	PA3498
36	PA5471.1
37	PA0716
38	PA0457.1
39	PA1371
40	PA2218
41	PA1392
42	PA3841
43	PA1427
44	PA1386
45	PA2105
46	PA2184
47	PA2228
48	PA1152
49	PA4105
50	PA1369
51	PA3157
52	PA1224
53	PA0453
54	PA1387
55	PA3147
56	PA0712
57	PA2334
58	PA4106
59	PA0715
60	PA0053
61	PA1223
62	PA0642
63	PA2731
64	PA3154
65	PA4102
66	PA0206
67	PA3974
68	PA3701
69	PA2818
70	PA2139
71	PA1366
72	PA2232
73	PA3159
74	PA0204
75	PA3151
76	PA0689
77	PA1368
78	PA5060
79	PA0643
80	PA2103
81	PA2225
82	PA1385
83	PA0207
84	PA3152
85	PA1383
86	PA4551
87	PA3503
88	PA1384
89	PA5570
90	PA3090
91	PA2223
92	PA2221
93	PA0095
94	PA1936
95	PA2100
96	PA4059
97	PA0188
98	PA2459
99	PA2733
100	PA2185
101	PA2230
102	PA2231
103	PA2372
104	PA3218
105	PA0187
106	PA3499
107	PA1935
108	PA0203
109	PA3497
110	PA3500
111	PA3143
112	PA5264
113	PA4192
114	PA0497
115	PA1381
116	PA3510
117	PA3149
118	PA1471
119	PA3504
120	PA2106
121	PA0823
122	PA2294
123	PA5086
124	PA3144
125	PA2736
126	PA4104
127	PA2233
128	PA1151
129	PA1393
130	PA2336
131	PA0202
132	PA1370
133	PA2229
134	PA3153
135	PA0645
136	PA2186
137	PA2976
138	PA3512
139	PA0498
140	PA2333
141	PA2819
142	PA0499
143	PA1372
144	PA2734
145	PA0819
146	PA1389
147	PA4028
148	PA2188
149	PA2102
150	PA2461
151	PA1382
152	PA1560
153	PA0445
154	PA0258
155	PA5149
156	PA0135
157	PA4638
158	PA2456
159	PA2335
160	PA2192
161	PA3142
162	PA2182
163	PA3362
164	PA3513
165	PA0826.1
166	PA2727
167	PA1555.1
168	PA3506
169	PA2101
170	PA1150
171	PA1472
172	PA3502
173	PA2220
174	PA1154
175	PA2732
176	PA2104
177	PA5265
178	PA3514
179	PA4101
180	PA2219
181	PA4541
182	PA1388
183	PA2073
184	PA2224
185	PA3501
186	PA1938
187	PA2853
188	PA2735
189	PA3066
190	PA0983
191	PA0205
192	PA4194
193	PA4623
194	PA2296
195	PA2730
196	PA3509
197	PA1937
198	PA0257
199	PA1390
200	PA0644
201	PA4107
