	corr to exoS	gene name_x	corr to exoU	gene name_y	label
PA0001	-0.0030890688079845173	dnaA	0.029821447516020637	dnaA
PA0002	0.17151874846621648	dnaN	0.1063773872179955	dnaN
PA0003	0.043929340453941125	recF	-0.008310411151108421	recF
PA0004	0.11973418608379585	gyrB	0.1244208204233106	gyrB
PA0005	0.0678979021514948	lptA	0.007011876526859478
PA0006	0.04822895616169198		-0.07840718681856178
PA0007	-0.01325666822689127		-0.03879100742491054
PA0008	0.017704920586682996	glyS	0.10731972072130866	glyS
PA0009	0.0034294182465121584	glyQ	0.06851707046268278	glyQ
PA0010	-0.03631999625105997	tag	0.04531706876918029	tag
PA0011	0.1293600714236386	htrB1	0.07188072671594553
PA0012	-0.016527839676398606		0.005610608227020685
PA0013	-0.0015414491815854449		-0.03799048355185819
PA0014	0.06920285765082891		0.021356884299329616
PA0015	0.06003916067160391		0.05444374966921893
PA0016	-0.01820354960326785	trkA	-0.0360944351409376	trkA
PA0017	-0.0734036964815536		-0.04864703324637618
PA0018	0.002895518518107848	fmt	0.006404027331393193	fmt
PA0019	0.09249929710863786	def	0.04518310132611705	def
PA0020	0.07932196956043537	tsaP	-0.03337973429011383
PA0021	-0.02017946056658371		0.015317228536525444
PA0022	0.04964171411637138		-0.08243553801290117
PA0023	0.09424501347312972	qor	0.07221687852748226	qor
PA0024	0.05986530007751895	hemF	0.035526780431630975	hemF
PA0025	0.12865849653830022	aroE	0.049062897773971485	aroE
PA0026	0.08013934755485398	plcB	0.04266465841608762	plcB
PA0027	-0.011389660260044326		-0.0030179449687909965
PA0028	-0.01412206540050011		0.0003707744457411057
PA0029	0.017663921117363906		-0.02107329713635793
PA0030	0.0017583631046594911	cosX	-0.006678702630757513
PA0031	0.1173152918056412	betC	0.015052117319362825	betC
PA0032	0.04590707936024265		-0.02810636542070785
PA0033	-0.023451146818789004	hptC	-0.07265143028551962
PA0034	0.0949628199517495		-0.049322207156779166
PA0035	0.10013518649404786	trpA	0.06595283807790847	trpA
