PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA1642	PA14_43280	0.3930367095322361	4.0892159459781633e-197	selD
PA0481	PA14_06280	0.24230043661935738	2.5261727053531004e-72
PA3714	PA14_16350	0.3354708700403961	7.698981592542768e-141
PA1164	PA14_49350	0.38994020986629935	8.702679425614869e-194
PA0749	PA14_54600	0.33613481712178644	2.0046299544017036e-141
PA0287	PA14_03760	0.3820639181643679	1.7571194041328553e-185	gpuP
PA0479	PA14_06260	0.35767202507794865	3.5384664568287915e-161
PA4863	PA14_64320	0.3840673297099556	1.4253736991400674e-187
PA2111	PA14_37290	0.24040565152601728	3.4158331902543837e-71
PA3137	PA14_23520	0.37324249543656235	1.897719176105305e-176
PA2092	PA14_37440	0.368821916729336	5.0146110710659883e-172
PA2908	PA14_26470	0.4196659339765894	3.0032394965159003e-227	cbiD
PA2000	PA14_38640	0.30002524895717986	1.0907417446738812e-111	dchB
PA0355	PA14_04650	0.5082064635417503	0.0	pfpI	most stable
PA3577	PA14_18040	0.195604628246078	2.8038867018254133e-47		least stable
PA1024	PA14_51080	0.27249345328175967	1.044962263499027e-91
PA1965	PA14_39110	0.34306245786723194	1.3113921738987716e-147
PA1100	PA14_50160	0.4141949418236401	7.848500986055425e-221	fliE
PA3261	PA14_21840	0.4408772926793705	2.772050336991318e-253
PA1075	PA14_50510	0.3348386096543183	2.764390710594249e-140
PA0423	PA14_05510	0.37396875133726104	3.508262969584647e-177	pasP
PA0512	PA14_06680	0.4347319250714914	1.5073773172431256e-245	nirH
PA4095	PA14_10920	0.40954030651377876	1.8239448971975993e-215
PA4684	PA14_61960	0.46412138359045074	5.0160798236768725e-284
PA0151	PA14_01870	0.3590601298437093	1.6663248854408514e-162
PA2865	PA14_27050	0.3971328278653435	1.4256846194092538e-201
PA2983	PA14_25490	0.4308854281843684	8.692727767520722e-241
PA1107	PA14_50060	0.38387881385071054	2.2454328378613363e-187	roeA
PA4657	PA14_61600	0.34096209493192187	1.022114818977204e-145
PA1643	PA14_43270	0.4123489692770935	1.0793862261187337e-218
PA2523	PA14_31960	0.34723899749060155	2.0523975222711153e-151	czcR
PA2018	PA14_38410	0.1795128996506035	5.6151628556015785e-40	mexY	least stable
PA4029	PA14_11720	0.42639659417632797	2.615454532946315e-235
PA0015	PA14_00160	0.20697657624822705	7.641238249212542e-53
PA0322	PA14_04210	0.23169245785450265	4.050090041774191e-66
PA3224	PA14_22480	0.27409457710367463	8.287373000709257e-93
PA5103	PA14_67400	0.4445596591303673	5.377213869452461e-258	puuR
PA1098	PA14_50200	0.3574774655902544	5.423598777052351e-161	fleS
PA1611	PA14_43670	0.4114727856518435	1.105224483428984e-217
PA5481	PA14_72360	0.36482554709937665	4.349998742086579e-168
PA4882	PA14_64540	0.24349765938573503	4.8161187365900076e-73
PA0223	PA14_02730	0.21338771476694068	3.946580534174526e-56
PA0194	PA14_02435	0.3248311455852329	1.136968356402517e-131
PA2146	PA14_36820	0.4120526406077147	2.372430994588975e-218
PA5093	PA14_67260	0.2992087331907409	4.602883210459051e-111
PA0373	PA14_04900	0.4627985151547348	3.2717566987409217e-282	ftsY
PA4838	PA14_63970	0.4715374354784761	2.394494621501636e-294
PA3075	PA14_24380	0.463980143956164	7.842732164358996e-284
PA4412	PA14_57340	0.47484413589849456	4.947168995242025e-299	murG
PA4049	PA14_11480	0.3938169665849883	5.8531532836195034e-198
PA3655	PA14_17070	0.5795577617662248	0.0	tsf	most stable
PA4218	PA14_09380	0.38683180453504673	1.756334957627096e-190	ampP
PA4159	PA14_10170	0.3667035797422889	6.233875197042905e-170	fepB
PA0620	PA14_08050	0.5451963262154719	0.0		most stable
PA2282	PA14_35060	0.2262912374475336	4.4539909192272346e-63
PA3518	PA14_18820	0.29824222660817856	2.5152386695742535e-110
PA0956	PA14_51900	0.5810965730552354	0.0	proS	most stable
