PA14 id	Name	PAO1 homolog id	label	Transcriptional similarity across strains	P-value	pathways present	Related acc genes
PA14_64180		PA4852	most stable	0.5370450496656033	0.0	[]
PA14_36890		PA2140		0.4317701095335726	7.84260142536413e-242	[]
PA14_39270		PA1951		0.36872442373093184	6.741466757628811e-172	[]
PA14_46270		PA1405		0.4594293973696649	1.416814190750987e-277	[]
PA14_16560		PA3698		0.4002610150327281	5.558574306219571e-205	[]
PA14_11190		PA4073	least stable	0.13894920163380106	1.8158072995829046e-24	['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00643: Styrene degradation']	No accessory genes
PA14_03480		PA0268		0.30003114712581874	1.1316751905824085e-111	[]
PA14_66610	aroK	PA5039		0.4064286377874797	6.922988326835995e-212	['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_68120		PA5158		0.31296118705795845	7.584162472264179e-122	[]
PA14_00660		PA0054		0.2958069712195801	1.8462034456446036e-108	[]
PA14_27740		PA2814		0.25992491169473714	2.6145870785660956e-83	[]
PA14_08050		PA0620	most stable	0.5452132471808689	0.0	[]
PA14_42960	lip2.2	PA1664		0.3309149749731355	7.635814022455309e-137	[]
PA14_44130		PA1575		0.4072838601623177	7.434895846803329e-213	[]
PA14_33080		PA2438		0.3666499737727043	7.567396582861487e-170	[]
PA14_49900		PA1119		0.3898538608034386	1.1689201662534947e-193	[]
PA14_38480	gnyA	PA2012		0.37833917917891824	1.339356927464356e-181	['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA14_17580		PA3613	most stable	0.6214851822600098	0.0	[]
PA14_53800	mntH2	PA0809		0.2724510895826817	1.1612102334352696e-91	[]
PA14_16140		PA3732		0.4519659182382076	1.33238369326851e-267	[]
PA14_63130		PA4775		0.3924911421474292	1.7256982695887324e-196	[]
PA14_61400	mqoB	PA4640		0.3574611892063215	6.019008445522561e-161	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA14_15930		PA3748		0.4950757967396861	0.0	[]
PA14_46430		PA1378		0.2355954675987317	2.3593439183980247e-68	[]
PA14_27390		PA2839	least stable	0.19171227471922744	1.9196086527677492e-45	[]	['PA14_27630', 'PA14_61180']
PA14_18920		PA3491	most stable	0.5281870210873804	0.0	[]
PA14_46890		PA1344		0.3590161837970193	1.9673401723172154e-162	[]
PA14_66900	ubiE	PA5063	most stable	0.5104102240611921	0.0	['KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA14_29800		PA2652		0.4272188154499755	2.91122838202163e-236	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_73410		PA5568	most stable	0.5401241116709705	0.0	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_24245		PA3085		0.3573320633215685	7.989467895900192e-161	[]
PA14_43610		PA1617		0.3042406724709164	6.282605917919959e-115	[]
PA14_60210	rluD	PA4544		0.4036858963383936	8.489404988692357e-209	[]
PA14_27460	tpm	PA2832		0.4193142577653308	8.624214785719276e-227	[]
PA14_44420		PA1551		0.4635681516857917	3.256232663814773e-283	[]
PA14_03700	sbp	PA0283	most stable	0.5375441429571457	0.0	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00185: Sulfate transport system', 'KEGG-Module-M00616: Sulfate-sulfur assimilation']
PA14_72410		PA5486		0.3322122282724561	5.743637350883475e-138	[]
PA14_61520		PA4650		0.3268816008583329	2.1964019257680453e-133	[]
PA14_23320	cmk	PA3163		0.4192222814626009	1.1077518381413987e-226	['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA14_23840	truA	PA3114		0.4230775336798127	2.870838233601214e-231	[]
PA14_08090		PA0623	most stable	0.5502649812325282	0.0	[]
