PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA0118	PA14_01440	0.29044347835367496	1.7715044930436927e-104
PA1859	PA14_40440	0.1433281144187278	5.986934423742251e-26
PA3190	PA14_22980	0.257508027435764	9.170620131869677e-82
PA1009	PA14_51280	0.549949892698572	0.0
PA1065	PA14_50620	0.32963259637052333	9.188708804327616e-136
PA1605	PA14_43740	0.2655213968025987	5.3142567199791675e-87
PA3397	PA14_20140	0.3567772795439351	2.515904220604916e-160	fprA
PA5003	PA14_66150	0.507235772589687	0.0
PA0955	PA14_51910	0.5675436799901601	0.0		most stable
PA1802	PA14_41230	0.593957476837774	0.0	clpX	most stable
PA4556	PA14_60320	0.1460976130635579	6.583258219135372e-27	pilE
PA4946	PA14_65350	0.6211336269581796	0.0	mutL	most stable
PA3795	PA14_14990	0.573806764915523	0.0		most stable
PA3491	PA14_18920	0.48707153724819846	8.243175e-317
PA5436	PA14_71740	0.35914251291978666	1.3892838212847814e-162
PA2323	PA14_34600	0.3001839798855893	8.239971799822184e-112
PA3990	PA14_12180	0.27556428413266554	7.97079888996608e-94
PA2902	PA14_26540	0.2957159278376421	2.0654360376877326e-108
PA1093	PA14_50280	0.4200640896608315	1.0136705398136724e-227
PA1477	PA14_45350	0.4653448827601044	1.0353860157540385e-285	ccmC
PA2454	PA14_32880	0.3227280752582743	6.683151170770661e-130
PA2694	PA14_29280	0.2161810521352507	1.3489957635011662e-57	trx2
PA3367	PA14_20550	0.18265752298843718	2.369840120754245e-41
PA0994	PA14_51450	0.3388900763543071	7.267856895734593e-144	cupC3
PA1147	PA14_49570	0.15146343509296173	8.075907485233904e-29
PA0138	PA14_01690	0.19943558233688188	4.0823017598654476e-49
PA4200	PA14_09610	0.17867756856791314	1.2890901753319796e-39
PA2984	PA14_25480	0.27404657121506465	8.943896448954822e-93
PA3180	PA14_23100	0.14979242777726492	3.2358942426895604e-28
PA0157	PA14_01960	0.409237376144741	4.0485944676776316e-215	triB
PA3789	PA14_15080	0.2148896577188988	6.463061984414402e-57
PA1857	PA14_40490	0.20669198273953562	1.0630579146345526e-52
PA2924	PA14_26230	0.1426261192831696	1.0404907985870982e-25	hisQ
PA1565	PA14_44260	0.21616841176100451	1.3699106848037734e-57	pauB2
PA3255	PA14_21900	0.3348779540328683	2.553234241438681e-140
PA3614	PA14_17570	0.46843457924482984	5.353075150878036e-290
PA4912	PA14_64890	0.2575956227657006	8.056396175738158e-82
PA4452	PA14_57830	0.3502657055484329	3.294999922612088e-154
