PAO1 id	Transcriptional similarity across strains_rnaseq	P-value_rnaseq	Name	label_rnaseq	Transcriptional similarity across strains_array	P-value_array	label_array
PA0118	0.29044347835367496	1.7715044930436906e-104			0.130298752956046	1.185819054390358e-21
PA1859	0.1433281144187278	5.986934423742251e-26			0.14882700312416944	8.019776803561907e-28
PA3190	0.25750802743576395	9.170620131869675e-82			0.21861416092197067	8.763551751019934e-59
PA1009	0.5499498926985721	0.0			0.33864035661865294	2.231194530865895e-143	most stable
PA1065	0.3296325963705233	9.188708804327605e-136			0.21635939519813474	1.3810287374603444e-57
PA1605	0.2655213968025987	5.314256719979166e-87			0.17166092843572503	1.3721386142204276e-36
PA3397	0.3567772795439351	2.5159042206049125e-160	fprA		0.17057862443488586	3.82234934363435e-36
PA5003	0.507235772589687	0.0			0.2445639290312306	1.4881400612270154e-73
PA0955	0.5675436799901601	0.0		most stable	0.2680435358545905	1.5901210061169823e-88
PA1802	0.5939574768377739	0.0	clpX	most stable	0.3012795266693734	1.9064918685530003e-112
PA4556	0.1460976130635579	6.583258219135372e-27	pilE		0.08364294562443261	9.301434619143268e-10	least stable
PA4946	0.6211336269581796	0.0	mutL	most stable	0.23018602352352974	3.821948454409205e-65
PA3795	0.573806764915523	0.0		most stable	0.2798617849286803	1.1728687583850943e-96
PA3491	0.4870715372481985	8.243175e-317			0.1690201006410188	1.6514245037854494e-35
PA5436	0.35914251291978666	1.38928382128478e-162			0.1397832582376722	1.047656814593398e-24
PA2323	0.3001839798855893	8.239971799822178e-112			0.1691256098428769	1.4963296020028594e-35
PA3990	0.27556428413266554	7.970798889966071e-94			0.17480758067147192	6.71497019810471e-38
PA2902	0.2957159278376421	2.0654360376877315e-108			0.1558169372523815	2.280589586261727e-30
PA1093	0.4200640896608315	1.0136705398136709e-227			0.2286101832109162	2.9489864482022995e-64
PA1477	0.4653448827601044	1.035386015754036e-285	ccmC		0.24398427734364816	3.3318412672890845e-73
PA2454	0.3227280752582743	6.683151170770654e-130			0.2258817276347343	9.777631125353322e-63
PA2694	0.2161810521352507	1.348995763501166e-57	trx2		0.20483009342834813	1.1295160577790472e-51
PA3367	0.1826575229884372	2.369840120754245e-41			0.09263895643479257	1.1853287437990069e-11
